mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=53.13,FridgeSet=70.0,RoomTemp=15.38,State=3.0 1445892269000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=53.31,FridgeSet=70.0,RoomTemp=15.38,State=3.0 1445892280000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=53.44,FridgeSet=70.0,RoomTemp=15.38,State=3.0 1445892291000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=53.63,FridgeSet=70.0,RoomTemp=15.38,State=3.0 1445892301000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=53.88,FridgeSet=70.0,RoomTemp=15.38,State=3.0 1445892312000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=54.0,FridgeSet=70.0,RoomTemp=15.38,State=3.0 1445892323000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=54.19,FridgeSet=70.0,RoomTemp=15.31,State=3.0 1445892334000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=54.38,FridgeSet=70.0,RoomTemp=15.31,State=3.0 1445892345000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=54.5,FridgeSet=70.0,RoomTemp=15.31,State=3.0 1445892355000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=54.69,FridgeSet=70.0,RoomTemp=15.31,State=3.0 1445892366000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=54.88,FridgeSet=70.0,RoomTemp=15.31,State=3.0 1445892377000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=55.06,FridgeSet=70.0,RoomTemp=15.31,State=3.0 1445892388000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=55.25,FridgeSet=70.0,RoomTemp=15.31,State=3.0 1445892399000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=55.38,FridgeSet=70.0,RoomTemp=15.31,State=3.0 1445892410000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=55.56,FridgeSet=70.0,RoomTemp=15.31,State=3.0 1445892421000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=55.75,FridgeSet=70.0,RoomTemp=15.31,State=3.0 1445892431000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=55.94,FridgeSet=70.0,RoomTemp=15.31,State=3.0 1445892442000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=56.06,FridgeSet=70.0,RoomTemp=15.31,State=3.0 1445892453000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=56.25,FridgeSet=70.0,RoomTemp=15.31,State=3.0 1445892463000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=56.44,FridgeSet=70.0,RoomTemp=15.31,State=3.0 1445892474000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=56.63,FridgeSet=70.0,RoomTemp=15.25,State=3.0 1445892485000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=56.75,FridgeSet=70.0,RoomTemp=15.25,State=3.0 1445892496000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=56.94,FridgeSet=70.0,RoomTemp=15.25,State=3.0 1445892507000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.31,FridgeTemp=57.13,FridgeSet=70.0,RoomTemp=15.25,State=3.0 1445892518000000000
